lat,lon,type,line_id,weight
50.4238841387,30.4256487113,other,,1.0
50.4208645194,30.425103459,other,,1.0
50.4199404469,30.4243483303,other,,1.0
50.4359330633,30.4107894835,other,,1.0
50.4359484029,30.4107769923,other,,1.0
50.438313551,30.4202523734,other,,1.0
50.4384064935,30.4202184974,other,,1.0
50.4410754884,30.4309022035,other,,1.0
50.441159981,30.4308303415,other,,1.0
50.4439702775,30.4423661375,other,,1.0
50.4440225747,30.4422266871,other,,1.0
50.4464833878,30.4550435476,other,,1.0
50.4463682683,30.4550895639,other,,1.0
50.4464393346,30.467159555,other,,1.0
50.446535922,30.4671071808,other,,1.0
50.4407113769,30.4903703187,other,,1.0
50.4408661614,30.4901384179,other,,1.0
50.4122876237,30.4837938168,other,,1.0
50.41591457,30.4794131448,other,,1.0
50.4179591868,30.4776647961,other,,1.0
50.4211256455,30.4703119402,other,,1.0
50.4228320876,30.4664350177,other,,1.0
50.4236768574,30.464483238,other,,1.0
50.4250735677,30.4614248343,other,,1.0
50.4248235424,30.4609421659,other,,1.0
50.4236453954,30.4638787777,other,,1.0
50.4223818704,30.4667108516,other,,1.0
50.4206428369,30.4707129543,other,,1.0
50.4180472795,30.4766788781,other,,1.0
50.4147269163,30.4797914462,other,,1.0
50.4123180538,30.4838334127,other,,1.0
50.4588766888,30.4119854678,other,,1.0
50.4586227663,30.4196559629,other,,1.0
50.4568949395,30.430481376,other,,1.0
50.4557956736,30.4369067498,other,,1.0
50.4539588457,30.4482602324,other,,1.0
50.4530731584,30.4537241721,other,,1.0
50.4518262522,30.4611210595,other,,1.0
50.4539641031,30.448248388,other,,1.0
50.4323821024,30.4550234101,other,,1.0
50.4345608213,30.4542708575,other,,1.0
50.4351898157,30.4577572224,other,,1.0
50.4362034388,30.4593326183,other,,1.0
50.4371870616,30.4610035192,other,,1.0
50.4380968613,30.465921613,other,,1.0
50.4291157808,30.4654696166,other,,1.0
50.430125581,30.461370947,other,,1.0
50.431306967,30.4566200975,other,,1.0
50.4399903009,30.5178846917,other,,1.0
50.4399903009,30.5178846917,other,,1.0
50.4247734509,30.4450205466,other,,1.0
50.426928866,30.444231696,other,,1.0
50.4285173483,30.4461242428,other,,1.0
50.4273951626,30.449927401,other,,1.0
50.4260796967,30.4544326906,other,,1.0
50.4250957033,30.4578517138,other,,1.0
50.4260622924,30.4611108462,other,,1.0
50.427568642,30.4644422201,other,,1.0
50.4313267215,30.4691387952,other,,1.0
50.4351278185,30.472797411,other,,1.0
50.4380029089,30.4760664608,other,,1.0
50.4424480595,30.4804297427,other,,1.0
50.4446046919,30.4810025895,other,,1.0
50.4447075788,30.4807003108,other,,1.0
50.4414528131,30.479492526,other,,1.0
50.4374048535,30.4746389086,other,,1.0
50.4346809969,30.4718994833,other,,1.0
50.4314725683,30.4687712465,other,,1.0
50.4274043576,30.463363102,other,,1.0
50.4244448544,30.4581128638,other,,1.0
50.4142648175,30.4643775483,other,,1.0
50.4157694341,30.461514578,other,,1.0
50.4167850157,30.4556116512,other,,1.0
50.4216224615,30.4578234938,other,,1.0
50.4278841412,30.4580989687,other,,1.0
50.4309332943,30.4558038242,other,,1.0
50.4354066574,30.4537056106,other,,1.0
50.438671756,30.4485564893,other,,1.0
50.4403585619,30.4446685888,other,,1.0
50.4433070175,30.442704834,other,,1.0
50.4478763714,30.4436612535,other,,1.0
50.4516846901,30.4449047534,other,,1.0
50.4511023162,30.4442017467,other,,1.0
50.4491304845,30.4435143684,other,,1.0
50.4426634592,30.4425098347,other,,1.0
50.4404134005,30.4439948068,other,,1.0
50.4378287244,30.4503883894,other,,1.0
50.4352994119,30.4532144244,other,,1.0
50.4312922045,30.4550758106,other,,1.0
50.4264954469,30.4584793175,other,,1.0
50.4205129064,30.4567581699,other,,1.0
50.4171100335,30.4551334088,other,,1.0
50.4159871696,30.4565088924,other,,1.0
50.4155605379,30.4619851238,other,,1.0
50.4146031589,30.4640933656,other,,1.0
50.4105926928,30.4382098453,other,,1.0
50.4142193194,30.4427079335,other,,1.0
50.4157694341,30.461514578,other,,1.0
50.4186427757,30.4524012645,other,,1.0
50.4181896179,30.4515738589,other,,1.0
50.4216224615,30.4578234938,other,,1.0
50.4152990103,30.4477445653,other,,1.0
50.414292379,30.4404325791,other,,1.0
50.4169142686,30.4243632808,other,,1.0
50.4197239361,30.4251035705,other,,1.0
50.4239552133,30.4273137107,other,,1.0
50.4290221495,30.4306769754,other,,1.0
50.4317477833,30.432440144,other,,1.0
50.434927891,30.434491727,other,,1.0
50.4381648954,30.4344705573,other,,1.0
50.4415266835,30.4332954002,other,,1.0
50.4423923323,30.4365876797,other,,1.0
50.4432976095,30.4402630535,other,,1.0
50.4401749282,30.4415766851,other,,1.0
50.437605677,30.4360058984,other,,1.0
50.4345428675,30.433777504,other,,1.0
50.4314511245,30.4318498717,other,,1.0
50.4283310697,30.4297784757,other,,1.0
50.4229490478,30.4262721394,other,,1.0
50.4198119848,30.4246637876,other,,1.0
50.4162496846,30.4237540392,other,,1.0
50.4217959217,30.4836548982,other,,1.0
50.4205991073,30.4891581921,other,,1.0
50.4257409419,30.5017136892,other,,1.0
50.4263239555,30.5045918155,other,,1.0
50.4262914425,30.5033542111,other,,1.0
50.4256007804,30.5000674333,other,,1.0
50.4208130567,30.4887627712,other,,1.0
50.4224676142,30.4828265256,other,,1.0
50.4233057951,30.4809039737,other,,1.0
50.4258291372,30.477013879,other,,1.0
50.4278320572,30.4757840796,other,,1.0
50.4305382212,30.4727732202,other,,1.0
50.4307221258,30.4719747874,other,,1.0
50.4271050106,30.475766036,other,,1.0
50.4249095118,30.4771401848,other,,1.0
50.4225285811,30.481837718,other,,1.0
50.4131813815,30.4289359736,other,,1.0
50.4149558427,30.423600092,other,,1.0
50.4128637691,30.4285968871,other,,1.0
50.4256088545,30.4901989422,other,,1.0
50.4229454978,30.4863080619,other,,1.0
50.4320854985,30.4746292607,other,,1.0
50.4326527326,30.4800795093,other,,1.0
50.4348464295,30.4870103374,other,,1.0
50.4368350202,30.4914091602,other,,1.0
50.4369471885,30.4903651681,other,,1.0
50.4341291855,30.4847801106,other,,1.0
50.4327764334,30.4788044113,other,,1.0
50.4321970302,30.4728479278,other,,1.0
50.4230389793,30.4874053194,other,,1.0
50.4250107776,30.4901506624,other,,1.0
50.4261553349,30.4909633154,other,,1.0
50.4371852052,30.4528472371,other,,1.0
50.4459260365,30.4162039283,other,,1.0
50.3989540093,30.4855622063,other,,1.0
50.3988488081,30.4847392974,other,,1.0
50.422942745,30.4303852148,other,,1.0
50.4226644528,30.4309580659,other,,1.0
50.4415660081,30.4814911434,other,,1.0
50.4383492683,30.4868361983,other,,1.0
50.4137306983,30.4450158898,other,,1.0
50.4213656615,30.4558826924,other,,1.0
50.4819052186,30.4761063861,other,,1.0
50.4777482236,30.4130909084,other,,1.0
50.4800863286,30.4085051595,other,,1.0
50.4814790683,30.4066276132,other,,1.0
50.4822085003,30.4610513746,other,,1.0
50.4824064225,30.4607023987,other,,1.0
50.4515868599,30.525928386,other,,1.0
50.4436175859,30.5204740024,other,,1.0
50.4495821545,30.5231455498,other,,1.0
50.4858758099,30.3969670466,other,,1.0
50.4818323571,30.4045271761,other,,1.0
50.4675838495,30.4057168247,other,,1.0
50.4597066319,30.405695695,other,,1.0
50.4595004255,30.4056400724,other,,1.0
50.4702857746,30.4059981922,other,,1.0
50.472013388,30.4053654252,other,,1.0
50.468244993,30.4059749671,other,,1.0
50.4619071241,30.4744962531,other,,1.0
50.4621780412,30.4804777419,other,,1.0
50.4688684261,30.4693864222,other,,1.0
50.4714769245,30.4724948057,other,,1.0
50.469767984,30.4724397527,other,,1.0
50.472352148,30.4754173519,other,,1.0
50.4717824109,30.4842526392,other,,1.0
50.4703455577,30.484540291,other,,1.0
50.4700413122,30.4830636881,other,,1.0
50.4678684969,30.4859133942,other,,1.0
50.4510866689,30.4678808419,other,,1.0
50.469197573,30.4866225583,other,,1.0
50.4725746472,30.4835976059,other,,1.0
50.4748048788,30.4790019646,other,,1.0
50.4749352661,30.4787718095,other,,1.0
50.4616855502,30.4737278401,other,,1.0
50.4586795414,30.4733312146,other,,1.0
50.4558298249,30.4748296886,other,,1.0
50.4534816317,30.4689386074,other,,1.0
50.4533071818,30.4692152738,other,,1.0
50.4514661436,30.4670935203,other,,1.0
50.4697623093,30.4069625879,other,,1.0
50.4697853303,30.4129425217,other,,1.0
50.4700103943,30.4154454839,other,,1.0
50.4664127162,30.4162424528,other,,1.0
50.4702870594,30.420980155,other,,1.0
50.4699598895,30.4110241256,other,,1.0
50.4699164825,30.4065986558,other,,1.0
50.4770490737,30.4136038707,other,,1.0
50.4670874465,30.4143565311,other,,1.0
50.472376104,30.4148657768,other,,1.0
50.4713309575,30.4056563834,other,,1.0
50.4773127565,30.4142302509,other,,1.0
50.4585873588,30.3961962525,other,,1.0
50.4624800516,30.3962449261,other,,1.0
50.4676356255,30.3961317656,other,,1.0
50.4754378959,30.3960073561,other,,1.0
50.4788685391,30.3959818179,other,,1.0
50.4817921806,30.3959662109,other,,1.0
50.4586542865,30.4023518576,other,,1.0
50.4455119762,30.4952331453,other,,1.0
50.4476995033,30.4932386015,other,,1.0
50.4515332846,30.4993408458,other,,1.0
50.4562277035,30.5025917227,other,,1.0
50.4541678225,30.5050624201,other,,1.0
50.4526530836,30.5015047787,other,,1.0
50.4518317187,30.499435645,other,,1.0
50.4541678225,30.5050624201,other,,1.0
50.4465410249,30.4924866327,other,,1.0
50.4437005916,30.4939390824,other,,1.0
50.4630965961,30.4544176888,other,,1.0
50.4624345119,30.4655334336,other,,1.0
50.4619442693,30.4745091109,other,,1.0
50.4621069962,30.4735285739,other,,1.0
50.4625090755,30.4661581322,other,,1.0
50.463162518,30.4605319502,other,,1.0
50.4629488338,30.4604437017,other,,1.0
50.462979878,30.4553502915,other,,1.0
50.4629919362,30.4508004954,other,,1.0
50.4628840534,30.4512787347,other,,1.0
50.4606105204,30.4294063409,other,,1.0
50.4620949114,30.4364271486,other,,1.0
50.4625720046,30.4424493204,other,,1.0
50.462700578,30.442286812,other,,1.0
50.4619678142,30.4367846673,other,,1.0
50.4606858697,30.4293732207,other,,1.0
50.461745268,30.4801781551,other,,1.0
50.4623932697,30.5011866323,other,,1.0
50.4620933119,30.4999711035,other,,1.0
50.4624036391,30.5011809805,other,,1.0
50.4627278813,30.5062969974,other,,1.0
50.4621622307,30.4966690427,other,,1.0
50.4621478727,30.4956495748,other,,1.0
50.4622994829,30.4906083013,other,,1.0
50.4625918767,30.4916321956,other,,1.0
50.4603113316,30.4854412702,other,,1.0
50.4604513487,30.4852159646,other,,1.0
50.4609569101,30.4831420957,other,,1.0
50.4603822552,30.4834297011,other,,1.0
50.4618279373,30.4804207931,other,,1.0
50.4617633458,30.4803084956,other,,1.0
50.4621434941,30.4742530828,other,,1.0
50.462102515,30.4737434631,other,,1.0
50.4626675221,30.4656000411,other,,1.0
50.4626804442,30.4646279379,other,,1.0
50.4631658235,30.4605269015,other,,1.0
50.46310897,30.4596911996,other,,1.0
50.4630916911,30.4547232087,other,,1.0
50.4631941366,30.4553374346,other,,1.0
50.463061536,30.4510595566,other,,1.0
50.4629987545,30.4507978246,other,,1.0
50.4628322622,30.4423824139,other,,1.0
50.4627998209,30.4423810728,other,,1.0
50.4622036351,30.4365171612,other,,1.0
50.4621102404,30.4364483729,other,,1.0
50.4606150861,30.4289773829,other,,1.0
50.460651308,30.4290513506,other,,1.0
50.4592699162,30.4226381274,other,,1.0
50.4438387773,30.488148428,other,,1.0
50.4464829079,30.4904120747,other,,1.0
50.4464625959,30.4907374243,other,,1.0
50.4487874225,30.4923750059,other,,1.0
50.4491541251,30.4923100465,other,,1.0
50.4509302526,30.4898480615,other,,1.0
50.4513039564,30.4896885764,other,,1.0
50.4556387743,30.4871935066,other,,1.0
50.4553890283,30.4875825898,other,,1.0
50.447321942,30.4795533318,other,,1.0
50.447321942,30.4795533318,other,,1.0
50.4461959143,30.4882169432,other,,1.0
50.4462971721,30.4881831113,other,,1.0
50.4441190974,30.4899091436,other,,1.0
50.4438265894,30.4895263793,other,,1.0
50.4423629141,30.495395176,other,,1.0
50.4427182134,30.4942901059,other,,1.0
50.441760403,30.4992795359,other,,1.0
50.4805846331,30.4056197357,other,,1.0
50.4782073864,30.4056504216,other,,1.0
50.4763448394,30.4056623894,other,,1.0
50.4713190612,30.4056480017,other,,1.0
50.467301898,30.4057130232,other,,1.0
50.4639013679,30.4056814636,other,,1.0
50.4593030555,30.4054508743,other,,1.0
50.4507485921,30.4676278802,other,,1.0
50.4497390997,30.4739133224,other,,1.0
50.4489206861,30.4789346503,other,,1.0
50.4479959072,30.4840948938,other,,1.0
50.4491118264,30.4800285659,other,,1.0
50.449899234,30.4749760017,other,,1.0
50.4514291208,30.4660820462,other,,1.0
50.452494206,30.4594722612,other,,1.0
50.4524977566,30.4594660391,other,,1.0
50.4533675898,30.4539040679,other,,1.0
50.4564491054,30.4354619193,other,,1.0
50.4574707304,30.4292149849,other,,1.0
50.4587000527,30.4215082355,other,,1.0
50.4593497024,30.4119578,other,,1.0
50.4598738768,30.4060414208,other,,1.0
50.4600502644,30.4060521633,other,,1.0
50.4650177416,30.4059996062,other,,1.0
50.4681109743,30.4059655794,other,,1.0
50.472502798,30.4059956375,other,,1.0
50.4724991292,30.4059914981,other,,1.0
50.477060348,30.4059079137,other,,1.0
50.480651578,30.4060044732,other,,1.0
50.4593497024,30.4119578,other,,1.0
50.4583484805,30.3986648906,other,,1.0
50.4512909176,30.5215284631,other,,1.0
50.4540677049,30.5174765599,other,,1.0
50.4554588107,30.5063960433,other,,1.0
50.4565697238,30.5009641575,other,,1.0
50.4564357159,30.4970456261,other,,1.0
50.4563949387,30.4940080225,other,,1.0
50.4567401688,30.4894786456,other,,1.0
50.4596628152,30.4856236171,other,,1.0
50.4618753572,30.4832574299,other,,1.0
50.4649468461,30.4778713651,other,,1.0
50.4680574176,30.4712162061,other,,1.0
50.4698073175,30.4674704951,other,,1.0
50.470448424,30.4619304521,other,,1.0
50.4720330347,30.4583021389,other,,1.0
50.472016318,30.4582955725,other,,1.0
50.4716544542,30.4409835519,other,,1.0
50.4750132877,30.4382668029,other,,1.0
50.4746977176,30.4388641709,other,,1.0
50.471022547,30.4412173187,other,,1.0
50.47018254,30.4449618519,other,,1.0
50.4697643326,30.4567620667,other,,1.0
50.4703289352,30.4633881565,other,,1.0
50.4695803704,30.4672656615,other,,1.0
50.467156585,30.472471631,other,,1.0
50.4642723781,30.4786946013,other,,1.0
50.4626083124,30.4821402974,other,,1.0
50.4597722994,30.4850173183,other,,1.0
50.4560943834,30.491947475,other,,1.0
50.4562667194,30.4983436889,other,,1.0
50.4562123025,30.5026104133,other,,1.0
50.4553997709,30.5056037103,other,,1.0
50.4554035932,30.5055987154,other,,1.0
50.4712412182,30.47437245,other,,1.0
50.4737883266,30.4765067806,other,,1.0
50.4723852503,30.4754206721,other,,1.0
50.4723996052,30.4754206721,other,,1.0
50.4814082974,30.3969274502,other,,1.0
50.4818967387,30.4030091071,other,,1.0
50.4802518209,30.4073424583,other,,1.0
50.4768744105,30.4251799717,other,,1.0
50.4766253961,30.4303465986,other,,1.0
50.4742831818,30.44143386,other,,1.0
50.473095516,30.449270638,other,,1.0
50.4721683647,30.4555633641,other,,1.0
50.4716440383,30.4595067738,other,,1.0
50.4711147362,30.4638015765,other,,1.0
50.4668883733,30.4707206758,other,,1.0
50.4655445816,30.4705943701,other,,1.0
50.4619835518,30.4801531926,other,,1.0
50.4644162526,30.4738142401,other,,1.0
50.466423253,30.4705021475,other,,1.0
50.4680469491,30.4712218833,other,,1.0
50.4720226914,30.458271747,other,,1.0
50.4723881083,30.4557965382,other,,1.0
50.473745855,30.4466565808,other,,1.0
50.4745045687,30.4416768107,other,,1.0
50.4745020823,30.4417043251,other,,1.0
50.4769486749,30.4300373886,other,,1.0
50.4638879012,30.4748517516,other,,1.0
50.4471199469,30.489333714,other,,1.0
50.4465440074,30.4925038423,other,,1.0
50.445748207,30.498059256,other,,1.0
50.4443513914,30.5067001289,other,,1.0
50.443137913,30.514001303,other,,1.0
50.4399930147,30.5178642402,other,,1.0
50.4409931499,30.5115352097,other,,1.0
50.4445328582,30.5080309808,other,,1.0
50.446065939,30.498406819,other,,1.0
50.4473095572,30.4922666643,other,,1.0
50.4484416997,30.4843857726,other,,1.0
50.4501285025,30.4832539208,other,,1.0
50.4560818698,30.4855952487,other,,1.0
50.4742817772,30.4486987727,other,,1.0
50.4776622073,30.451028891,other,,1.0
50.4771562124,30.4499797856,other,,1.0
50.4729464055,30.4472852412,other,,1.0
50.4802017585,30.4450964762,other,,1.0
50.4780346724,30.4495711867,other,,1.0
50.4705538041,30.4418505721,other,,1.0
50.4568130755,30.4855455543,other,,1.0
50.4509078053,30.4830879606,other,,1.0
50.4567810191,30.4469592575,other,,1.0
50.4609203858,30.4473964666,other,,1.0
50.4607949809,30.4470090528,other,,1.0
50.4569524712,30.446471732,other,,1.0
50.4654596364,30.447160976,other,,1.0
50.4709390376,30.4473459806,other,,1.0
50.4694331073,30.4464675252,other,,1.0
50.4640622585,30.4468601007,other,,1.0
50.4795460908,30.4533223812,other,,1.0
50.479558139,30.4527802121,other,,1.0
50.4554463357,30.5182305153,other,,1.0
50.4545157939,30.5166224952,other,,1.0
50.4518457569,30.5222293855,other,,1.0
50.4417701156,30.5198571998,other,,1.0
50.4396070411,30.5164090646,other,,1.0
50.447205,30.521729,other,,1.0
50.449582,30.523163,other,,1.0
50.455326,30.512684,other,,1.0
50.455368,30.51106,other,,1.0
50.465639,30.355274,other,,1.0
50.420723,30.457401,other,,1.0
50.505135,30.510714,other,,1.0
50.480771,30.489839,other,,1.0
50.4095189099,30.6704308255,other,,1.0
50.4092270881,30.6714851894,other,,1.0
50.4061378693,30.6764795061,other,,1.0
50.4066458471,30.6761180728,other,,1.0
50.4036448952,30.6809439768,other,,1.0
50.4623909083,30.4821671604,other,,1.0
50.4090643851,30.5267685357,other,,1.0
50.4252684971,30.6877892011,other,,1.0
50.4117886887,30.5573782256,other,,1.0
50.4081045282,30.5587608951,other,,1.0
50.4043409169,30.5587403353,other,,1.0
50.406222411,30.5548911854,other,,1.0
50.4094919484,30.5544153454,other,,1.0
50.4118009439,30.5544189029,other,,1.0
50.5291695281,30.6236470075,other,,1.0
50.5289112799,30.6236737002,other,,1.0
50.5284185695,30.62130538,other,,1.0
50.5256887975,30.6281708372,other,,1.0
50.5237287945,30.627970056,other,,1.0
50.5282741854,30.6284559013,other,,1.0
50.4551716665,30.6336470762,other,,1.0
50.392249755,30.4721903081,other,,1.0
50.3922034606,30.473731507,other,,1.0
50.3444918751,30.6203511683,other,,1.0
50.4056489087,30.5218852691,other,,1.0
50.4725628215,30.5993631797,other,,1.0
50.5318896803,30.6157484606,other,,1.0
50.5313982257,30.6158240976,other,,1.0
50.5329777599,30.6111160023,other,,1.0
50.5327450884,30.6111691073,other,,1.0
50.5333430397,30.6044835635,other,,1.0
50.5330211596,30.6052137576,other,,1.0
50.5329789654,30.5996984211,other,,1.0
50.5329488267,30.6005689642,other,,1.0
50.4951766823,30.3648393819,other,,1.0
50.4025197698,30.6229216904,other,,1.0
50.4171229976,30.6226227927,other,,1.0
50.4742792702,30.5337369053,other,,1.0
50.4742131641,30.5331226269,other,,1.0
50.3979556144,30.5096945776,other,,1.0
50.4517681701,30.5155628747,other,,1.0
50.448546403,30.5142218158,other,,1.0
50.4432362204,30.5158486274,other,,1.0
50.4825003111,30.5382041208,other,,1.0
50.481447925,30.5377463985,other,,1.0
50.5287874858,30.6197886397,other,,1.0
50.4450248414,30.5190570644,other,,1.0
50.4647678674,30.525557692,other,,1.0
50.5292767263,30.623701587,other,,1.0
50.529387532,30.6245248057,other,,1.0
50.5292730588,30.6269349226,other,,1.0
50.471286648,30.6317377203,other,,1.0
50.4671277106,30.5221693763,other,,1.0
50.4440566948,30.4980853276,other,,1.0
50.3920919297,30.6051953169,other,,1.0
50.4079730261,30.6202104457,other,,1.0
50.410840142,30.6158314258,other,,1.0
50.4080490299,30.6196333193,other,,1.0
50.4120133591,30.6137178543,other,,1.0
50.4105106716,30.6158807293,other,,1.0
50.4286667085,30.6583448835,other,,1.0
50.4257314941,30.6834519429,other,,1.0
50.4279395501,30.6383816257,other,,1.0
50.4594904185,30.4736765329,other,,1.0
50.4557232158,30.4738110085,other,,1.0
50.3925567442,30.6963817279,other,,1.0
50.4750336603,30.3463947544,other,,1.0
50.474864223,30.3462851918,other,,1.0
50.4775579856,30.3460088155,other,,1.0
50.4779191817,30.3439194315,other,,1.0
50.4778852981,30.342655378,other,,1.0
50.4747007837,30.341016513,other,,1.0
50.4995196235,30.3647368423,other,,1.0
50.4693638872,30.335794995,other,,1.0
50.4356503604,30.4701271398,other,,1.0
50.4753092108,30.5063542408,other,,1.0
50.4914535142,30.3656124963,other,,1.0
50.4406165089,30.4902185682,other,,1.0
50.4408664509,30.4898881433,other,,1.0
50.5045361113,30.4988680351,other,,1.0
50.5045501145,30.4978131762,other,,1.0
50.5101761763,30.4991407873,other,,1.0
50.5107128074,30.497983238,other,,1.0
50.51449997,30.4991640679,other,,1.0
50.5141754316,30.4980885367,other,,1.0
50.5215309243,30.499320596,other,,1.0
50.5215556285,30.4983049365,other,,1.0
50.3954733771,30.6168384892,other,,1.0
50.3934106983,30.6196269357,other,,1.0
50.3929607192,30.6234193246,other,,1.0
50.3931151152,30.6225707728,other,,1.0
50.3896570036,30.6252221353,other,,1.0
50.3893570414,30.6250339429,other,,1.0
50.38604143,30.6260878701,other,,1.0
50.5119749939,30.4962837074,other,,1.0
50.5125494479,30.4961667699,other,,1.0
50.4618906772,30.5203095286,other,,1.0
50.4287998809,30.4805589444,other,,1.0
50.4288414483,30.4814672689,other,,1.0
50.429473854,30.4866879093,other,,1.0
50.4297918497,30.487746093,other,,1.0
50.4321390829,30.4881728651,other,,1.0
50.4327007794,30.4886877361,other,,1.0
50.4356995239,30.489220624,other,,1.0
50.4364456745,30.4886993032,other,,1.0
50.4451435048,30.5000491712,other,,1.0
50.4530995373,30.5166212657,other,,1.0
50.4458493451,30.4422164965,other,,1.0
50.4251502238,30.3746596316,other,,1.0
50.4323854709,30.5161906704,other,,1.0
50.431812317,30.5133582941,other,,1.0
50.4237037339,30.6386969221,other,,1.0
50.4205741116,30.6344067682,other,,1.0
50.4176166636,30.6352952143,other,,1.0
50.4143821276,30.6367243221,other,,1.0
50.4118254952,30.6378325169,other,,1.0
50.4218833683,30.4546328527,other,,1.0
50.3626892624,30.5557994699,other,,1.0
50.3611180748,30.5584401186,other,,1.0
50.3605540205,30.5597071168,other,,1.0
50.4446317578,30.6268014788,other,,1.0
50.4406780069,30.5217013116,other,,1.0
50.4428537698,30.5215064398,other,,1.0
50.4436792009,30.5131395529,other,,1.0
50.4475098743,30.4801329002,other,,1.0
50.4468286439,30.4675831623,other,,1.0
50.4563904035,30.6108721127,other,,1.0
50.3808872702,30.4547862728,other,,1.0
50.3829251798,30.4596763995,other,,1.0
50.3832179563,30.4601025028,other,,1.0
50.3855255983,30.4660587786,other,,1.0
50.3856878772,30.4667579309,other,,1.0
50.3882238274,30.4727586592,other,,1.0
50.3879771676,30.4726762534,other,,1.0
50.3894557212,30.4781488577,other,,1.0
50.3892069032,30.4779450098,other,,1.0
50.3900132055,30.4819844166,other,,1.0
50.3903309945,30.4832439277,other,,1.0
50.4623030397,30.4903587725,other,,1.0
50.4619498876,30.496860129,other,,1.0
50.4620681469,30.4993798632,other,,1.0
50.465173707,30.5113213322,other,,1.0
50.4645742935,30.5175006894,other,,1.0
50.4671805485,30.513407698,other,,1.0
50.4649410828,30.5099340461,other,,1.0
50.4629541069,30.5063029289,other,,1.0
50.4625255235,30.5018648185,other,,1.0
50.462142005,30.4970221968,other,,1.0
50.4625525049,30.4916187601,other,,1.0
50.4539059485,30.4844052063,other,,1.0
50.4546505382,30.4850733272,other,,1.0
50.4131044442,30.5160985552,other,,1.0
50.4239121906,30.3678150394,other,,1.0
50.4360264883,30.5152033388,other,,1.0
50.4384919043,30.5158694029,other,,1.0
50.3605492848,30.5597098797,other,,1.0
50.3839357592,30.53186421,other,,1.0
50.3999480527,30.487134811,other,,1.0
50.4618825718,30.5236373989,other,,1.0
50.4601129142,30.5254837902,other,,1.0
50.4191912118,30.5470741087,other,,1.0
50.5107027446,30.4279999248,other,,1.0
50.4829652418,30.5002658367,other,,1.0
50.4826297404,30.4992660998,other,,1.0
50.4652245408,30.5249338684,other,,1.0
50.4612932129,30.5220995512,other,,1.0
50.4654008593,30.518014923,other,,1.0
50.4652397907,30.5189732416,other,,1.0
50.3760615657,30.5398471339,other,,1.0
50.4979757263,30.6047536017,other,,1.0
50.382197988,30.4530771712,other,,1.0
50.4679194628,30.5208112449,other,,1.0
50.3313134738,30.631236391,other,,1.0
50.4978689047,30.4628192307,other,,1.0
50.4479108305,30.6372247344,other,,1.0
50.4476939171,30.6375197773,other,,1.0
50.4050408207,30.5130524828,other,,1.0
50.4054024203,30.5134113873,other,,1.0
50.4005157571,30.5071887296,other,,1.0
50.4005604909,30.5076876959,other,,1.0
50.3991693353,30.5028201361,other,,1.0
50.3991956006,30.5034737274,other,,1.0
50.3988360365,30.4998434538,other,,1.0
50.3986050807,30.5003791145,other,,1.0
50.3946986315,30.4957991862,other,,1.0
50.3947353942,30.4977357411,other,,1.0
50.3928826876,30.4864449823,other,,1.0
50.3280256271,30.6422323219,other,,1.0
50.3277139876,30.6423194937,other,,1.0
50.4035076074,30.6540307398,other,,1.0
50.4558176392,30.4748427159,other,,1.0
50.4519650439,30.477342242,other,,1.0
50.3725008452,30.5448727256,other,,1.0
50.3625574342,30.6905794301,other,,1.0
50.4984364433,30.6206461855,other,,1.0
50.5227653341,30.4596681199,other,,1.0
50.3975171524,30.4792294504,other,,1.0
50.4580657396,30.3948093488,other,,1.0
50.4577404389,30.3949246838,other,,1.0
50.4684700618,30.5130717846,other,,1.0
50.4702438805,30.5213540457,other,,1.0
50.4686723705,30.5202468996,other,,1.0
50.435767201,30.6448372377,other,,1.0
50.435953715,30.6451359217,other,,1.0
50.4698815757,30.4538405673,other,,1.0
50.5115723377,30.493014633,other,,1.0
50.5114085925,30.4929422134,other,,1.0
50.446639105,30.4665933099,other,,1.0
50.4467713522,30.4537212171,other,,1.0
50.4439195779,30.4411735126,other,,1.0
50.4417357778,30.4326879703,other,,1.0
50.4381286958,30.4855818599,other,,1.0
50.5116293967,30.5944474949,other,,1.0
50.5116247466,30.5949111025,other,,1.0
50.5105945211,30.5914225675,other,,1.0
50.5106464748,30.5919965112,other,,1.0
50.5089325899,30.5869400545,other,,1.0
50.5059743283,30.5818831259,other,,1.0
50.5055631624,30.5802536235,other,,1.0
50.5071257285,30.5792829822,other,,1.0
50.5072980868,30.5789671037,other,,1.0
50.5098174673,30.5796606708,other,,1.0
50.5096017496,30.5793995154,other,,1.0
50.5120327623,30.5809769019,other,,1.0
50.5161471998,30.5847223858,other,,1.0
50.5204788136,30.5854941897,other,,1.0
50.5203059888,30.5856104251,other,,1.0
50.5233969056,30.5859648054,other,,1.0
50.5294866922,30.59306656,other,,1.0
50.5291495298,30.5930370366,other,,1.0
50.5261360885,30.5973291353,other,,1.0
50.5253008613,30.6081691852,other,,1.0
50.5256339557,30.6079308604,other,,1.0
50.528468176,30.6082579446,other,,1.0
50.5291493712,30.6076908587,other,,1.0
50.5292844034,30.6045007638,other,,1.0
50.5291023509,30.6052025088,other,,1.0
50.5288705194,30.6018797259,other,,1.0
50.4177506469,30.634959991,other,,1.0
50.4951494848,30.3648527651,other,,1.0
50.4506003727,30.4531105001,other,,1.0
50.4157399444,30.5077722417,other,,1.0
